countryName,sourceUnemp,ageRange,year,statusNoteUnemp,ageRangeNoteUnemp,indicatorNoteUnemp,sourceNoteUnemp,unemployment,countryISO3
Mexico,LFS - National Occupation and Employment Survey,"Age (Youth, adults): 15-24",2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,572291.0,MEX
Mexico,LFS - National Occupation and Employment Survey,"Age (Youth, adults): 25+",2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,637771.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): Total,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,1210062.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 15-24,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,572291.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 25-54,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,585823.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 55-64,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,39624.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 65+,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,12325.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): Total,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,1210062.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 15-24,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,572291.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 25-34,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,322099.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 35-44,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,173779.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 45-54,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,89945.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 55-64,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,39624.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 65+,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,12325.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): Total,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,1210062.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 15-19,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,277309.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 20-24,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,294982.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 25-29,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,199217.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 30-34,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,122882.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 35-39,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,93406.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 40-44,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,80373.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 45-49,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,55914.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 50-54,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,34031.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 55-59,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,23979.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 60-64,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,15645.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 65+,2002,Break in series,,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing,12325.0,MEX
Mexico,LFS - National Occupation and Employment Survey,"Age (Youth, adults): 15+",2001,,,,Repository: OECD,971600.0,MEX
Mexico,LFS - National Occupation and Employment Survey,"Age (Youth, adults): 15-64",2001,,,,Repository: OECD,971400.0,MEX
Mexico,LFS - National Occupation and Employment Survey,"Age (Youth, adults): 15-24",2001,,,,Repository: OECD,454600.0,MEX
Mexico,LFS - National Occupation and Employment Survey,"Age (Youth, adults): 25+",2001,,,,Repository: OECD,526600.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): Total,2001,,,,Repository: OECD,971600.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 15-24,2001,,,,Repository: OECD,454600.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 25-54,2001,,,,Repository: OECD,481400.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 55-64,2001,,,,Repository: OECD,35400.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 65+,2001,,,,Repository: OECD,9800.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): Total,2001,,,,Repository: OECD,981200.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 15-24,2001,,,,Repository: OECD,454600.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 25-34,2001,,,,Repository: OECD,264200.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 35-44,2001,,,,Repository: OECD,135800.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 45-54,2001,,,,Repository: OECD,81400.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 55-64,2001,,,,Repository: OECD,35400.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 65+,2001,,,,Repository: OECD,9800.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): Total,2001,,,,Repository: OECD,981200.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 15-19,2001,,,,Repository: OECD,227200.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 20-24,2001,,,,Repository: OECD,227400.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 25-29,2001,,,,Repository: OECD,160100.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 30-34,2001,,,,Repository: OECD,104100.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 35-39,2001,,,,Repository: OECD,81200.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 40-44,2001,,,,Repository: OECD,54600.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 45-49,2001,,,,Repository: OECD,49400.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 50-54,2001,,,,Repository: OECD,32000.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 55-59,2001,,,,Repository: OECD,24700.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 60-64,2001,,,,Repository: OECD,10700.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 65+,2001,,,,Repository: OECD,9800.0,MEX
Mexico,LFS - National Occupation and Employment Survey,"Age (Youth, adults): 15+",2000,,,,Repository: OECD,978700.0,MEX
Mexico,LFS - National Occupation and Employment Survey,"Age (Youth, adults): 15-64",2000,,,,Repository: OECD,978400.0,MEX
Mexico,LFS - National Occupation and Employment Survey,"Age (Youth, adults): 15-24",2000,,,,Repository: OECD,504500.0,MEX
Mexico,LFS - National Occupation and Employment Survey,"Age (Youth, adults): 25+",2000,,,,Repository: OECD,484400.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): Total,2000,,,,Repository: OECD,978700.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 15-24,2000,,,,Repository: OECD,504500.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 25-54,2000,,,,Repository: OECD,435800.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 55-64,2000,,,,Repository: OECD,38100.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (Aggregate bands): 65+,2000,,,,Repository: OECD,10500.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): Total,2000,,,,Repository: OECD,988900.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 15-24,2000,,,,Repository: OECD,504500.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 25-34,2000,,,,Repository: OECD,236200.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 35-44,2000,,,,Repository: OECD,129199.99999999999,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 45-54,2000,,,,Repository: OECD,70400.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 55-64,2000,,,,Repository: OECD,38100.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (10-year bands): 65+,2000,,,,Repository: OECD,10500.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): Total,2000,,,,Repository: OECD,988900.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 15-19,2000,,,,Repository: OECD,260300.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 20-24,2000,,,,Repository: OECD,244200.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 25-29,2000,,,,Repository: OECD,147400.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 30-34,2000,,,,Repository: OECD,88800.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 35-39,2000,,,,Repository: OECD,82200.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 40-44,2000,,,,Repository: OECD,47000.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 45-49,2000,,,,Repository: OECD,40200.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 50-54,2000,,,,Repository: OECD,30200.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 55-59,2000,,,,Repository: OECD,27600.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 60-64,2000,,,,Repository: OECD,10500.0,MEX
Mexico,LFS - National Occupation and Employment Survey,Age (5-year bands): 65+,2000,,,,Repository: OECD,10500.0,MEX
Marshall Islands,HIES - Household Income and Expenditure Survey,"Age (Youth, adults): 15+",2019,,,,Repository: ILO-STATISTICS - Micro data processing,1110.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,"Age (Youth, adults): 15-64",2019,,,,Repository: ILO-STATISTICS - Micro data processing,1062.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,"Age (Youth, adults): 15-24",2019,,,,Repository: ILO-STATISTICS - Micro data processing,332.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,"Age (Youth, adults): 25+",2019,,,,Repository: ILO-STATISTICS - Micro data processing,778.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (Aggregate bands): Total,2019,,,,Repository: ILO-STATISTICS - Micro data processing,1110.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (Aggregate bands): 15-24,2019,,,,Repository: ILO-STATISTICS - Micro data processing,332.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (Aggregate bands): 25-54,2019,,,,Repository: ILO-STATISTICS - Micro data processing,716.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (Aggregate bands): 55-64,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (Aggregate bands): 65+,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (10-year bands): Total,2019,,,,Repository: ILO-STATISTICS - Micro data processing,1110.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (10-year bands): 15-24,2019,,,,Repository: ILO-STATISTICS - Micro data processing,332.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (10-year bands): 25-34,2019,,,,Repository: ILO-STATISTICS - Micro data processing,286.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (10-year bands): 35-44,2019,,,,Repository: ILO-STATISTICS - Micro data processing,171.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (10-year bands): 45-54,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,259.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (10-year bands): 55-64,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (10-year bands): 65+,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): Total,2019,,,,Repository: ILO-STATISTICS - Micro data processing,1110.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): 15-19,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,55.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): 20-24,2019,,,,Repository: ILO-STATISTICS - Micro data processing,277.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): 25-29,2019,,,,Repository: ILO-STATISTICS - Micro data processing,176.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): 30-34,2019,,,,Repository: ILO-STATISTICS - Micro data processing,110.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): 35-39,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,46.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): 40-44,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,125.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): 45-49,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,207.0,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): 50-54,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): 55-59,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): 60-64,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,,MHL
Marshall Islands,HIES - Household Income and Expenditure Survey,Age (5-year bands): 65+,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,,MHL
Marshall Islands,HS - Community Survey,"Age (Youth, adults): 15+",2005,,,,Age coverage - minimum age: 16 years old,636.0,MHL
Marshall Islands,PC - Population Census,"Age (Youth, adults): 15+",2011,,,Unemployment definition: Two criteria (not in employment and currently available),,612.0,MHL
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 15+",2021,,,,Repository: ILO-STATISTICS - Micro data processing,148330.0,MKD
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 15-64",2021,,,,Repository: ILO-STATISTICS - Micro data processing,148236.0,MKD
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 15-24",2021,,,,Repository: ILO-STATISTICS - Micro data processing,24504.0,MKD
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 25+",2021,,,,Repository: ILO-STATISTICS - Micro data processing,123826.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): Total,2021,,,,Repository: ILO-STATISTICS - Micro data processing,148330.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): 15-24,2021,,,,Repository: ILO-STATISTICS - Micro data processing,24504.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): 25-54,2021,,,,Repository: ILO-STATISTICS - Micro data processing,106166.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): 55-64,2021,,,,Repository: ILO-STATISTICS - Micro data processing,17566.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): 65+,2021,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,94.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): Total,2021,,,,Repository: ILO-STATISTICS - Micro data processing,148330.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 15-24,2021,,,,Repository: ILO-STATISTICS - Micro data processing,24504.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 25-34,2021,,,,Repository: ILO-STATISTICS - Micro data processing,46858.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 35-44,2021,,,,Repository: ILO-STATISTICS - Micro data processing,33301.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 45-54,2021,,,,Repository: ILO-STATISTICS - Micro data processing,26007.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 55-64,2021,,,,Repository: ILO-STATISTICS - Micro data processing,17566.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 65+,2021,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,94.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): Total,2021,,,,Repository: ILO-STATISTICS - Micro data processing,148330.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 15-19,2021,,,,Repository: ILO-STATISTICS - Micro data processing,4101.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 20-24,2021,,,,Repository: ILO-STATISTICS - Micro data processing,20402.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 25-29,2021,,,,Repository: ILO-STATISTICS - Micro data processing,25011.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 30-34,2021,,,,Repository: ILO-STATISTICS - Micro data processing,21848.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 35-39,2021,,,,Repository: ILO-STATISTICS - Micro data processing,18433.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 40-44,2021,,,,Repository: ILO-STATISTICS - Micro data processing,14868.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 45-49,2021,,,,Repository: ILO-STATISTICS - Micro data processing,13590.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 50-54,2021,,,,Repository: ILO-STATISTICS - Micro data processing,12417.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 55-59,2021,,,,Repository: ILO-STATISTICS - Micro data processing,11885.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 60-64,2021,,,,Repository: ILO-STATISTICS - Micro data processing,5680.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 65+,2021,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,94.0,MKD
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 15+",2020,,,,Repository: ILO-STATISTICS - Micro data processing,156846.0,MKD
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 15-64",2020,,,,Repository: ILO-STATISTICS - Micro data processing,156846.0,MKD
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 15-24",2020,,,,Repository: ILO-STATISTICS - Micro data processing,27199.0,MKD
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 25+",2020,,,,Repository: ILO-STATISTICS - Micro data processing,129646.99999999999,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): Total,2020,,,,Repository: ILO-STATISTICS - Micro data processing,156846.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): 15-24,2020,,,,Repository: ILO-STATISTICS - Micro data processing,27199.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): 25-54,2020,,,,Repository: ILO-STATISTICS - Micro data processing,112675.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): 55-64,2020,,,,Repository: ILO-STATISTICS - Micro data processing,16972.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): Total,2020,,,,Repository: ILO-STATISTICS - Micro data processing,156846.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 15-24,2020,,,,Repository: ILO-STATISTICS - Micro data processing,27199.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 25-34,2020,,,,Repository: ILO-STATISTICS - Micro data processing,51577.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 35-44,2020,,,,Repository: ILO-STATISTICS - Micro data processing,32331.000000000004,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 45-54,2020,,,,Repository: ILO-STATISTICS - Micro data processing,28767.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 55-64,2020,,,,Repository: ILO-STATISTICS - Micro data processing,16972.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): Total,2020,,,,Repository: ILO-STATISTICS - Micro data processing,156846.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 15-19,2020,,,,Repository: ILO-STATISTICS - Micro data processing,4843.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 20-24,2020,,,,Repository: ILO-STATISTICS - Micro data processing,22356.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 25-29,2020,,,,Repository: ILO-STATISTICS - Micro data processing,29212.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 30-34,2020,,,,Repository: ILO-STATISTICS - Micro data processing,22365.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 35-39,2020,,,,Repository: ILO-STATISTICS - Micro data processing,17810.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 40-44,2020,,,,Repository: ILO-STATISTICS - Micro data processing,14521.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 45-49,2020,,,,Repository: ILO-STATISTICS - Micro data processing,14857.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 50-54,2020,,,,Repository: ILO-STATISTICS - Micro data processing,13910.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 55-59,2020,,,,Repository: ILO-STATISTICS - Micro data processing,11095.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 60-64,2020,,,,Repository: ILO-STATISTICS - Micro data processing,5877.0,MKD
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 15+",2019,,,,Repository: ILO-STATISTICS - Micro data processing,167110.0,MKD
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 15-64",2019,,,,Repository: ILO-STATISTICS - Micro data processing,167081.0,MKD
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 15-24",2019,,,,Repository: ILO-STATISTICS - Micro data processing,28915.0,MKD
North Macedonia,LFS - Labour Force Survey,"Age (Youth, adults): 25+",2019,,,,Repository: ILO-STATISTICS - Micro data processing,138195.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): Total,2019,,,,Repository: ILO-STATISTICS - Micro data processing,167110.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): 15-24,2019,,,,Repository: ILO-STATISTICS - Micro data processing,28915.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): 25-54,2019,,,,Repository: ILO-STATISTICS - Micro data processing,121850.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): 55-64,2019,,,,Repository: ILO-STATISTICS - Micro data processing,16315.000000000002,MKD
North Macedonia,LFS - Labour Force Survey,Age (Aggregate bands): 65+,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): Total,2019,,,,Repository: ILO-STATISTICS - Micro data processing,167110.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 15-24,2019,,,,Repository: ILO-STATISTICS - Micro data processing,28915.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 25-34,2019,,,,Repository: ILO-STATISTICS - Micro data processing,57128.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 35-44,2019,,,,Repository: ILO-STATISTICS - Micro data processing,34894.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 45-54,2019,,,,Repository: ILO-STATISTICS - Micro data processing,29829.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 55-64,2019,,,,Repository: ILO-STATISTICS - Micro data processing,16315.000000000002,MKD
North Macedonia,LFS - Labour Force Survey,Age (10-year bands): 65+,2019,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing,,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): Total,2019,,,,Repository: ILO-STATISTICS - Micro data processing,167110.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 15-19,2019,,,,Repository: ILO-STATISTICS - Micro data processing,3373.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 20-24,2019,,,,Repository: ILO-STATISTICS - Micro data processing,25542.0,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 25-29,2019,,,,Repository: ILO-STATISTICS - Micro data processing,32304.000000000004,MKD
North Macedonia,LFS - Labour Force Survey,Age (5-year bands): 30-34,2019,,,,Repository: ILO-STATISTICS - Micro data processing,24824.0,MKD
