countryISO3,countryName,year,classification,economicActivity,employment,hoursWorked,sourceEmp,sourceNoteEmp,classifNoteEmp,statusNoteEmp,indicatorNoteEmp,sourceHrs,sourceNoteHrs,statusNoteHrs,statusNoteHrs,indicatorNoteHrs
MNG,Mongolia,2019,ISIC-Rev.4,human health and social work activities,44376.0,5.894285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,Break in series,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised
MNG,Mongolia,2019,ISIC-Rev.4,"arts, entertainment and recreation",17999.0,6.054285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,Break in series,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised
MNG,Mongolia,2019,ISIC-Rev.4,other service activities,24547.0,6.55,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,Break in series,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised
MNG,Mongolia,2019,ISIC-Rev.4,activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,3275.0,7.107142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,Break in series,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised
MNG,Mongolia,2019,ISIC-Rev.4,activities of extraterritorial organizations and bodies,2013.9999999999998,5.362857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,Break in series,Break in series,Job coverage: Main job currently held | Break in series: Methodology revised
MNG,Mongolia,2019,ISIC-Rev.4,not elsewhere classified,16995.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,Break in series,Break in series: Methodology revised,,,,,
MNG,Mongolia,2020,ISIC-Rev.4,agriculture; forestry and fishing,297806.0,7.674285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,mining and quarrying,51574.0,7.57,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,manufacturing,89722.0,6.214285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,"electricity; gas, steam and air conditioning supply",14380.0,5.621428571428572,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,"water supply; sewerage, waste management and remediation activities",8313.0,6.368571428571428,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,construction,77283.0,7.222857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,wholesale and retail trade; repair of motor vehicles and motorcycles,166592.0,7.151428571428572,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,transportation and storage,66542.0,6.515714285714286,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,accommodation and food service activities,29995.0,6.874285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,information and communication,18829.0,5.872857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,financial and insurance activities,29355.0,5.718571428571429,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,real estate activities,3412.0,5.661428571428572,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,"professional, scientific and technical activities",11612.0,5.285714285714286,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,administrative and support service activities,18053.0,6.437142857142858,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,public administration and defence; compulsory social security,83370.0,5.852857142857142,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,education,110734.0,5.244285714285715,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,human health and social work activities,60192.0,5.76,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,"arts, entertainment and recreation",10813.0,5.977142857142858,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,other service activities,29752.0,6.502857142857144,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,3292.0,5.805714285714286,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,activities of extraterritorial organizations and bodies,2640.0,5.798571428571429,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2020,ISIC-Rev.4,not elsewhere classified,25834.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
MNG,Mongolia,2021,ISIC-Rev.4,agriculture; forestry and fishing,306986.0,7.384285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,mining and quarrying,56004.0,7.017142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,manufacturing,84631.0,5.9957142857142856,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,"electricity; gas, steam and air conditioning supply",18515.0,5.6571428571428575,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,"water supply; sewerage, waste management and remediation activities",7676.0,5.86,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,construction,82164.0,7.08,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,wholesale and retail trade; repair of motor vehicles and motorcycles,149168.0,6.47,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,transportation and storage,57863.0,6.051428571428572,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,accommodation and food service activities,37609.0,6.238571428571428,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,information and communication,15885.0,5.75,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,financial and insurance activities,26742.0,5.661428571428572,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,real estate activities,1980.0,5.93,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,Unreliable,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,Unreliable,Unreliable,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,"professional, scientific and technical activities",11918.0,5.872857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,administrative and support service activities,17706.0,6.227142857142858,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,public administration and defence; compulsory social security,85632.0,5.811428571428571,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,education,99088.0,5.357142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,human health and social work activities,46803.0,5.892857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,"arts, entertainment and recreation",7773.0,5.527142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,other service activities,24259.0,6.281428571428571,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2067.0,6.972857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,activities of extraterritorial organizations and bodies,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,Unreliable,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,Unreliable,Unreliable,Job coverage: Main job currently held
MNG,Mongolia,2021,ISIC-Rev.4,not elsewhere classified,23925.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,"agriculture, hunting and forestry",393500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,Nonstandard economic activity: Including B,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,mining and quarrying,18600.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,manufacturing,54600.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,"electricity, gas and water supply",17800.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,construction,23400.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,"wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",83900.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,hotels and restaurants,13300.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,"transport, storage and communications",34100.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,financial intermediation,6800.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,"real estate, renting and business activities",7200.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,public administration and defence; compulsory social security,34700.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,education,54400.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,health and social work,33500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,"other community, social and personal service activities",29000.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2000,ISIC-Rev.3.1,activities of private households as employers and undifferentiated production activities of private households,4200.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,"agriculture, hunting and forestry",402400.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,Nonstandard economic activity: Including B,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,mining and quarrying,19900.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,manufacturing,55600.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,"electricity, gas and water supply",17800.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,construction,20400.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,"wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",90300.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,hotels and restaurants,16500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,"transport, storage and communications",35100.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,financial intermediation,7300.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,"real estate, renting and business activities",6800.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,public administration and defence; compulsory social security,41000.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,education,55200.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,health and social work,33000.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,"other community, social and personal service activities",26900.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2001,ISIC-Rev.3.1,activities of private households as employers and undifferentiated production activities of private households,4100.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,"agriculture, hunting and forestry",391400.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,Nonstandard economic activity: Including B,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,mining and quarrying,23800.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,manufacturing,55600.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,"electricity, gas and water supply",19800.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,construction,25500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,"wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",104500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,hotels and restaurants,20900.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,"transport, storage and communications",38800.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,financial intermediation,9400.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,"real estate, renting and business activities",10900.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,public administration and defence; compulsory social security,43900.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,education,59300.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,health and social work,34500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,"other community, social and personal service activities",27500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2002,ISIC-Rev.3.1,activities of private households as employers and undifferentiated production activities of private households,5000.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,"agriculture, hunting and forestry",381800.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,Nonstandard economic activity: Including B,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,mining and quarrying,33500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,manufacturing,57300.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,"electricity, gas and water supply",23400.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,construction,39200.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,"wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",133700.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,hotels and restaurants,28400.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,"transport, storage and communications",42200.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,financial intermediation,15900.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,"real estate, renting and business activities",11200.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,public administration and defence; compulsory social security,46200.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,education,57800.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,health and social work,39400.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,"other community, social and personal service activities",34500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2004,ISIC-Rev.3.1,activities of private households as employers and undifferentiated production activities of private households,6000.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,"agriculture, hunting and forestry",386200.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,Nonstandard economic activity: Including B,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,mining and quarrying,39800.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,manufacturing,45600.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,"electricity, gas and water supply",28500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,construction,48900.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,"wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",141900.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,hotels and restaurants,29500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,"transport, storage and communications",42400.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,financial intermediation,16100.000000000002,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,"real estate, renting and business activities",9000.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,public administration and defence; compulsory social security,46700.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,education,58800.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,health and social work,39500.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,"other community, social and personal service activities",26700.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2005,ISIC-Rev.3.1,activities of private households as employers and undifferentiated production activities of private households,8700.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2006,ISIC-Rev.3.1,"agriculture, hunting and forestry",391400.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,Nonstandard economic activity: Including B,,,,,,,
MNG,Mongolia,2006,ISIC-Rev.3.1,mining and quarrying,41900.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2006,ISIC-Rev.3.1,manufacturing,47000.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2006,ISIC-Rev.3.1,"electricity, gas and water supply",30000.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
MNG,Mongolia,2006,ISIC-Rev.3.1,construction,56300.0,,OE - Official Estimates,Data reference period: December | Age coverage - minimum age: 16 years old,,,,,,,,
